63 20 -0.000023
64 20 0.045843
21 21 1.000000
22 21 0.075498
23 21 -0.001988
29 21 0.138958
31 21 -0.003641
51 21 0.037749
61 21 0.037749
22 22 1.000000
23 22 0.000294
24 22 -0.000000
25 22 0.000000
26 22 0.000001
27 22 -0.002311
28 22 -0.000034
29 22 -0.020580
30 22 0.148900
31 22 0.000539
32 22 -0.000000
49 22 -0.000000
50 22 0.000134
51 22 0.034828
61 22 -0.005591
62 22 0.040569
63 22 0.000000
64 22 -0.000017
23 23 1.000000
24 23 0.118721
25 23 -0.000000
26 23 -0.000000
27 23 0.000000
28 23 0.000000
29 23 -0.003525
30 23 -0.000023
31 23 0.145668
32 23 0.000000
49 23 0.000000
50 23 -0.000000
51 23 0.000073
52 23 0.048335
61 23 0.039653
62 23 -0.000006
63 23 -0.000000
64 23 0.000000
24 24 1.000000
25 24 -0.002236
26 24 -0.000021
27 24 -0.000000
28 24 0.000001
29 24 0.000335
30 24 0.000002
31 24 -0.013831
32 24 0.143190
49 24 0.000105
50 24 -0.000000
51 24 -0.000007
52 24 0.042885
61 24 -0.003765
62 24 0.000001
63 24 0.039007
64 24 -0.000011
25 25 1.000000
26 25 0.075792
27 25 -0.000000
28 25 -0.000023
29 25 0.000001
30 25 0.000000
31 25 -0.000030
32 25 -0.003644
49 25 -0.003834
50 25 0.000001
51 25 -0.000000
52 25 0.000093
53 25 0.037504
61 25 -0.000008
62 25 -0.000000
63 25 0.040819
64 25 0.000391
26 26 1.000000
27 26 -0.000029
28 26 -0.002497
29 26 -0.000000
30 26 0.000001
31 26 0.000004
32 26 0.000473
49 26 -0.003507
50 26 0.000143
51 26 -0.000000
52 26 -0.000012
53 26 0.034591
61 26 0.000001
62 26 -0.000015
63 26 -0.005304
64 26 0.043417
27 27 1.000000
28 27 0.119215
29 27 -0.000046
30 27 -0.003785
31 27 0.000001
32 27 0.000000
49 27 0.000002
50 27 -0.004949
51 27 0.000078
52 27 -0.000000
53 27 0.000001
54 27 0.048030
61 27 -0.000013
62 27 0.042555
63 27 -0.000000
64 27 0.000622
28 28 1.000000
29 28 0.000004
30 28 0.000317
31 28 -0.000000
32 28 0.000003
49 28 0.000104
50 28 -0.004353
51 28 -0.000007
52 28 -0.000000
53 28 0.000085
54 28 0.042595
61 28 0.000001
62 28 -0.003562
63 28 -0.000032
64 28 0.042057
29 29 1.000000
30 29 0.072546
31 29 -0.002938
32 29 -0.000030
49 29 -0.000000
50 29 0.000001
51 29 -0.002531
52 29 0.000075
53 29 -0.000000
54 29 0.000001
55 29 0.035868
61 29 0.033187
62 29 0.000221
63 29 -0.000008
64 29 -0.000000
30 30 1.000000
31 30 0.000379
32 30 0.000004
49 30 -0.000000
50 30 0.000108
51 30 -0.002322
52 30 -0.000010
53 30 -0.000000
54 30 0.000088
55 30 0.033193
61 30 -0.004276
62 30 0.035356
63 30 0.000001
64 30 -0.000022
31 31 1.000000
32 31 0.113874
49 31 0.000001
50 31 -0.000000
51 31 0.000057
52 31 -0.003261
53 31 0.000001
54 31 -0.000000
55 31 0.000104
56 31 0.045840
61 31 0.034685
62 31 -0.000012
63 31 0.000350
64 31 -0.000000
32 32 1.000000
49 32 0.000084
50 32 -0.000000
51 32 -0.000005
52 32 -0.002882
53 32 0.000069
54 32 -0.000000
55 32 -0.000009
56 32 0.040859
61 32 -0.002880
62 32 0.000001
63 32 0.034159
64 32 -0.000014
33 33 1.000000
34 33 0.071741
35 33 0.071741
41 33 0.087624
49 33 0.087624
57 33 0.035870
65 33 0.035870
78 33 0.043812
34 34 1.000000
35 34 -0.006153
36 34 0.035110
41 34 -0.007515
42 34 0.085768
49 34 0.035369
50 34 0.035110
57 34 -0.003077
58 34 0.035110
65 34 0.032034
74 34 0.042884
78 34 -0.003758
35 35 1.000000
36 35 0.035328
41 35 -0.007562
42 35 0.000528
43 35 0.085771
49 35 0.035588
50 35 0.035328
57 35 0.032016
58 35 0.000216
65 35 -0.002880
66 35 0.035112
74 35 0.000264
78 35 -0.003781
80 35 0.042886
36 36 1.000000
41 36 0.002241
42 36 -0.012785
43 36 -0.012785
44 36 0.098764
49 36 -0.010544
50 36 0.070394
57 36 -0.004316
58 36 0.035197
65 36 -0.004316
66 36 0.035197
74 36 -0.006392
76 36 0.049382
78 36 0.001120
80 36 -0.006392
37 37 1.000000
38 37 0.122773
39 37 0.122773
45 37 0.149955
51 37 0.099970
59 37 0.049985
67 37 0.049985
77 37 0.040924
38 38 1.000000
39 38 -0.005496
40 38 0.073299
45 38 -0.006713
46 38 0.134292
51 38 0.040289
52 38 0.036650
58 38 0.044764
59 38 -0.002238
67 38 0.042526
73 38 0.036650
77 38 -0.001832
39 39 1.000000
40 39 0.073704
45 39 -0.006750
46 39 0.000738
47 39 0.134296
51 39 0.040511
52 39 0.036852
58 39 0.000246
59 39 0.042515
67 39 -0.002004
68 39 0.044765
73 39 0.000201
77 39 -0.001842
79 39 0.036651
40 40 1.000000
45 40 0.001286
46 40 -0.012869
47 40 -0.012869
48 40 0.142951
51 40 -0.007722
52 40 0.071002
58 40 0.043361
59 40 -0.003861
67 40 -0.003861
68 40 0.043361
73 40 -0.003512
75 40 0.039013
77 40 0.000351
79 40 -0.003512
41 41 1.000000
42 41 0.074618
43 41 0.074618
44 41 -0.000056
49 41 -0.009144
50 41 0.000522
53 41 0.090291
57 41 -0.003743
58 41 0.000261
60 41 0.036962
65 41 -0.003743
66 41 0.000261
69 41 0.036962
74 41 0.000347
76 41 -0.000028
78 41 0.040226
80 41 0.000347
42 42 1.000000
43 42 -0.006759
44 42 0.036541
49 42 -0.003085
50 42 -0.003609
53 42 0.036113
54 42 0.036157
57 42 0.000630
58 42 -0.003697
59 42 0.036157
60 42 -0.003295
65 42 -0.003156
66 42 0.000088
69 42 0.032862
74 42 0.039455
76 42 0.000192
78 42 -0.003172
80 42 -0.000084
43 43 1.000000
44 43 0.036789
49 43 -0.003106
50 43 -0.003633
53 43 0.036359
54 43 0.036403
57 43 -0.003152
58 43 0.000063
59 43 0.000244
60 43 0.032841
65 43 0.000608
66 43 -0.003697
69 43 -0.003073
70 43 0.036159
74 43 0.000183
76 43 0.000193
78 43 -0.003194
80 43 0.039456
44 44 1.000000
49 44 0.002287
50 44 -0.007721
53 44 -0.011257
54 44 0.072502
57 44 0.000936
58 44 -0.003860
59 44 0.036251
60 44 -0.004608
65 44 0.000936
66 44 -0.003860
69 44 -0.004608
70 44 0.036251
74 44 -0.005347
76 44 0.044909
78 44 0.000862
80 44 -0.005347
45 45 1.000000
46 45 0.117599
47 45 0.117599
48 45 -0.000201
51 45 -0.006969
52 45 0.000602
55 45 0.094696
58 45 0.000368
59 45 -0.003484
60 45 0.047348
67 45 -0.003484
68 45 0.000368
71 45 0.047348
73 45 0.000356
75 45 -0.000055
77 45 0.035557
79 45 0.000356
46 46 1.000000
47 46 -0.005181
48 46 0.070469
51 46 -0.002564
52 46 -0.002231
55 46 0.038504
56 46 0.034863
57 46 0.042581
58 46 -0.002914
59 46 0.000270
60 46 -0.002039
67 46 -0.002834
68 46 0.000190
71 46 0.040543
73 46 0.032274
75 46 0.000203
77 46 -0.001401
79 46 -0.000047
47 47 1.000000
48 47 0.070836
51 47 -0.002578
52 47 -0.002242
55 47 0.038705
56 47 0.035044
57 47 0.000221
58 47 0.000175
59 47 -0.002833
60 47 0.040533
67 47 0.000255
68 47 -0.002913
71 47 -0.001829
72 47 0.042583
73 47 0.000120
75 47 0.000204
77 47 -0.001408
79 47 0.032275
48 48 1.000000
51 48 0.001042
52 48 -0.004845
55 48 -0.007064
56 48 0.067612
57 48 0.041291
58 48 -0.002959
59 48 0.000521
60 48 -0.003532
67 48 0.000521
68 48 -0.002959
71 48 -0.003532
72 48 0.041291
73 48 -0.002700
75 48 0.034083
77 48 0.000235
79 48 -0.002700
49 49 1.000000
50 49 -0.005731
51 49 0.000000
52 49 -0.000015
53 49 0.131606
54 49 0.000350
55 49 0.000000
56 49 -0.000027
57 49 0.040699
58 49 -0.002859
59 49 0.000180
60 49 0.000965
61 49 0.000003
62 49 0.000002
63 49 -0.007403
64 49 -0.004015
65 49 0.040699
66 49 -0.002859
69 49 0.000965
70 49 0.000180
74 49 -0.003530
76 49 0.000257
78 49 -0.009775
80 49 -0.003530
88 49 0.064194
50 50 1.000000
51 50 -0.000008
52 50 -0.000000
53 50 0.002491
54 50 0.131759
55 50 -0.000015
56 50 -0.000000
57 50 -0.004740
58 50 0.042613
59 50 0.000862
60 50 0.000344
61 50 0.000003
62 50 -0.004996
63 50 -0.000091
64 50 -0.006148
65 50 -0.004740
66 50 0.042613
69 50 0.000344
70 50 0.000862
74 50 -0.007227
76 50 -0.004175
78 50 0.001031
80 50 -0.007227
86 50 0.064504
88 50 0.000826
51 51 1.000000
52 51 -0.009489
53 51 0.000000
54 51 -0.000007
55 51 0.206956
56 51 0.000871
57 51 0.000546
58 51 -0.005787
59 51 0.054490
60 51 0.001589
61 51 -0.006328
62 51 -0.003432
63 51 0.000003
64 51 0.000002
65 51 -0.000000
66 51 0.000000
67 51 0.054490
68 51 -0.005787
69 51 0.000000
70 51 0.000000
71 51 0.001589
72 51 0.000546
73 51 -0.004960
74 51 -0.000000
75 51 0.000669
76 51 -0.000000
77 51 -0.004372
78 51 0.000000
79 51 -0.004960
80 51 -0.000000
86 51 0.000001
87 51 0.055246
88 51 0.000000
52 52 1.000000
53 52 -0.000009
54 52 -0.000000
55 52 0.002865
56 52 0.209619
57 52 0.001800
58 52 0.053186
59 52 -0.004253
60 52 0.000466
61 52 -0.004363
62 52 -0.000031
63 52 -0.005251
64 52 0.000002
65 52 0.000001
66 52 -0.000000
67 52 -0.004253
68 52 0.053186
69 52 0.000000
70 52 0.000000
71 52 0.000466
72 52 0.001800
73 52 -0.003924
74 52 -0.000000
75 52 -0.007019
76 52 0.000000
77 52 0.000295
78 52 -0.000000
79 52 -0.003924
80 52 -0.000000
85 52 0.055961
86 52 0.000000
87 52 0.000528
88 52 0.000001
53 53 1.000000
54 53 -0.006373
55 53 0.000000
56 53 -0.000021
57 53 -0.005677
58 53 0.000660
59 53 -0.003089
60 53 0.042502
61 53 0.000003
62 53 0.000009
63 53 -0.006542
64 53 -0.003539
65 53 -0.005677
66 53 0.000659
67 53 -0.000000
68 53 0.000001
69 53 0.042502
70 53 -0.003089
71 53 0.000000
72 53 0.000000
73 53 -0.000000
74 53 -0.003109
75 53 -0.000000
76 53 0.000233
77 53 0.000000
78 53 -0.008639
79 53 -0.000000
80 53 -0.003109
85 53 0.000001
86 53 -0.000092
87 53 0.000000
88 53 0.056727
54 54 1.000000
55 54 -0.000012
56 54 -0.000000
57 54 0.001114
58 54 -0.006143
59 54 0.044563
60 54 -0.005079
61 54 0.000003
62 54 -0.004414
63 54 -0.000066
64 54 -0.005425
65 54 0.001114
66 54 -0.006143
67 54 0.000000
68 54 -0.000000
69 54 -0.005079
70 54 0.044562
71 54 0.000000
72 54 0.000000
73 54 -0.000000
74 54 -0.006379
75 54 0.000000
76 54 -0.003690
77 54 -0.000000
78 54 0.000930
79 54 -0.000000
80 54 -0.006379
85 54 0.000000
86 54 0.056994
87 54 0.000000
88 54 0.000605
55 55 1.000000
56 55 -0.008889
57 55 -0.005234
58 55 0.000812
59 55 -0.004932
60 55 0.051402
61 55 -0.005237
62 55 -0.002844
63 55 0.000010
64 55 0.000002
65 55 -0.000000
66 55 0.000000
67 55 -0.004933
68 55 0.000812
69 55 -0.000000
70 55 0.000000
71 55 0.051402
72 55 -0.005234
73 55 -0.004104
74 55 -0.000000
75 55 0.000564
76 55 -0.000000
77 55 -0.003622
78 55 0.000000
79 55 -0.004104
80 55 -0.000000
85 55 -0.000081
86 55 0.000001
87 55 0.045772
88 55 0.000000
56 56 1.000000
57 56 0.050223
58 56 -0.004756
59 56 0.000615
60 56 -0.003856
61 56 -0.003595
62 56 -0.000019
63 56 -0.004341
64 56 0.000002
65 56 0.000000
66 56 -0.000000
67 56 0.000615
68 56 -0.004756
69 56 0.000000
70 56 -0.000000
71 56 -0.003856
72 56 0.050223
73 56 -0.003234
74 56 -0.000000
75 56 -0.005803
76 56 0.000000
77 56 0.000253
78 56 -0.000000
79 56 -0.003234
80 56 -0.000000
85 56 0.046262
86 56 0.000000
87 56 0.000328
88 56 0.000001
57 57 1.000000
58 57 0.093021
59 57 -0.000222
60 57 0.113573
61 57 0.000114
62 57 -0.000019
63 57 0.000451
64 57 0.000146
65 57 -0.005361
66 57 -0.002637
67 57 0.000225
68 57 0.000369
69 57 0.000440
70 57 0.000180
71 57 -0.003911
72 57 -0.005318
73 57 -0.003284
74 57 0.000386
75 57 -0.002662
76 57 0.000094
77 57 0.000116
78 57 -0.003879
79 57 0.000318
80 57 -0.003216
81 57 0.045856
84 57 0.056009
85 57 -0.001707
86 57 0.000121
87 57 0.000150
88 57 -0.002518
58 58 1.000000
59 58 0.125465
60 58 -0.021792
61 58 0.000104
62 58 0.000177
63 58 0.000057
64 58 0.000178
65 58 -0.004320
66 58 -0.002892
67 58 -0.004562
68 58 -0.006272
69 58 0.000282
70 58 0.000266
71 58 0.001189
72 58 0.001745
73 58 -0.003005
74 58 -0.006902
75 58 -0.002435
76 58 -0.001863
77 58 0.000106
78 58 0.001194
79 58 0.000290
80 58 0.001052
81 58 0.041949
82 58 0.061763
84 58 -0.010526
85 58 -0.001562
86 58 -0.002396
87 58 0.000137
88 58 0.000775
59 59 1.000000
60 59 0.197536
61 59 0.000248
62 59 0.000312
63 59 -0.000061
64 59 0.000184
65 59 0.001145
66 59 0.000838
67 59 -0.004757
68 59 -0.004728
69 59 -0.005626
70 59 -0.003607
71 59 0.000511
72 59 0.000295
73 59 0.000856
74 59 -0.005948
75 59 0.000651
76 59 -0.001608
77 59 -0.001888
78 59 0.000288
79 59 -0.004698
80 59 0.000293
81 59 -0.006642
82 59 0.053896
83 59 0.052163
84 59 0.001705
85 59 0.000417
86 59 -0.002067
87 59 -0.002444
88 59 0.000187
60 60 1.000000
61 60 0.000207
62 60 0.000105
63 60 0.000234
64 60 0.000118
65 60 0.001196
66 60 0.000502
67 60 0.000741
68 60 0.000628
69 60 -0.005309
70 60 -0.002511
71 60 -0.004287
72 60 -0.004330
73 60 0.000715
74 60 0.000857
75 60 0.000544
76 60 0.000222
77 60 -0.001577
78 60 -0.003566
79 60 -0.003923
80 60 -0.002961
81 60 -0.005549
82 60 -0.004568
83 60 0.043564
84 60 0.051000
85 60 0.000348
86 60 0.000286
87 60 -0.002041
88 60 -0.002315
61 61 1.000000
62 61 0.095644
63 61 0.143463
64 61 -0.000001
65 61 0.000002
66 61 0.000001
67 61 0.000127
68 61 0.000155
69 61 0.000001
70 61 0.000001
71 61 0.000233
72 61 0.000285
73 61 -0.000067
74 61 0.000001
75 61 -0.000055
76 61 0.000000
77 61 -0.000027
78 61 0.000002
79 61 -0.000067
80 61 0.000001
81 61 -0.000017
82 61 -0.000013
83 61 -0.000014
84 61 -0.000024
85 61 0.058520
86 61 0.000000
87 61 0.047906
88 61 0.000001
62 62 1.000000
63 62 -0.027552
64 62 0.157413
65 62 -0.000024
66 62 0.000232
67 62 0.000128
68 62 -0.000040
69 62 -0.000017
70 62 0.000191
71 62 0.000231
72 62 -0.000079
73 62 -0.000025
74 62 -0.000067
75 62 0.000015
76 62 -0.000040
77 62 -0.000027
78 62 0.000010
79 62 -0.000023
80 62 -0.000070
81 62 -0.000001
82 62 -0.000027
83 62 -0.000023
84 62 -0.000001
85 62 -0.011235
86 62 0.064230
87 62 0.043295
88 62 0.000006
63 63 1.000000
64 63 0.095749
65 63 0.000165
66 63 -0.000006
67 63 -0.000025
68 63 0.000144
69 63 0.000132
70 63 -0.000006
71 63 -0.000043
72 63 0.000266
73 63 -0.000023
74 63 -0.000026
75 63 -0.000051
76 63 0.000001
77 63 0.000005
78 63 -0.000067
79 63 -0.000025
80 63 -0.000024
81 63 -0.000024
82 63 -0.000003
83 63 0.000000
84 63 -0.000025
85 63 0.050616
86 63 0.000707
87 63 -0.005017
88 63 0.047109
64 64 1.000000
65 64 0.000126
66 64 0.000189
67 64 -0.000010
68 64 -0.000021
69 64 0.000103
70 64 0.000154
71 64 -0.000020
72 64 -0.000041
73 64 0.000009
74 64 -0.000080
75 64 0.000009
76 64 -0.000032
77 64 0.000003
78 64 -0.000053
79 64 0.000009
80 64 -0.000082
81 64 -0.000009
82 64 -0.000016
83 64 -0.000009
84 64 -0.000006
85 64 -0.008318
86 64 0.054849
87 64 -0.004484
88 64 0.042577
65 65 1.000000
66 65 0.073264
67 65 -0.000006
68 65 -0.000008
69 65 0.089511
70 65 -0.000075
71 65 -0.000012
72 65 -0.000017
73 65 -0.000020
74 65 -0.002562
75 65 -0.000016
76 65 0.000073
77 65 0.000002
78 65 -0.003091
79 65 0.000006
80 65 0.000297
81 65 0.036678
82 65 0.000089
83 65 -0.000050
84 65 0.000183
85 65 -0.000021
86 65 0.000088
87 65 0.000005
88 65 -0.002021
89 65 0.044465
66 66 1.000000
67 66 -0.000007
68 66 -0.000009
69 66 -0.013078
70 66 0.096386
71 66 -0.000010
72 66 -0.000013
73 66 -0.000018
74 66 0.000706
75 66 -0.000015
76 66 -0.001443
77 66 0.000002
78 66 0.000796
79 66 0.000006
80 66 -0.005343
81 66 0.034168
82 66 0.000101
83 66 -0.000046
84 66 0.000150
85 66 -0.000004
86 66 -0.001872
87 66 -0.000003
88 66 0.000514
89 66 -0.006423
90 66 0.047849
67 67 1.000000
68 67 0.118976
69 67 -0.000012
70 67 -0.000008
71 67 0.145380
72 67 -0.000218
73 67 -0.003518
74 67 -0.000053
75 67 0.000192
76 67 -0.000014
77 67 -0.001416
78 67 0.000012
79 67 0.000275
80 67 0.000010
81 67 0.000146
82 67 0.048524
83 67 0.000140
84 67 -0.000120
85 67 0.000114
86 67 -0.000024
87 67 -0.001847
88 67 0.000010
89 67 0.000001
90 67 0.000000
91 67 0.039345
68 68 1.000000
69 68 -0.000009
70 68 -0.000006
71 68 -0.014111
72 68 0.143794
73 68 0.000596
74 68 -0.000046
75 68 -0.002287
76 68 -0.000012
77 68 0.000230
78 68 0.000010
79 68 -0.002824
80 68 0.000009
81 68 0.000148
82 68 0.043354
83 68 0.000104
84 68 -0.000105
85 68 -0.001478
86 68 -0.000014
87 68 0.000296
88 68 0.000001
89 68 0.000001
90 68 0.000000
91 68 -0.003771
92 68 0.038929
69 69 1.000000
70 69 0.076394
71 69 -0.000013
72 69 -0.000012
73 69 0.000009
74 69 -0.002346
75 69 0.000007
76 69 0.000054
77 69 -0.000011
78 69 -0.002831
79 69 -0.000027
80 69 0.000227
81 69 -0.003935
82 69 0.000083
83 69 0.037844
84 69 0.000169
85 69 -0.000006
86 69 0.000065
87 69 -0.000013
88 69 -0.001851
89 69 0.040763
90 69 0.000402
91 69 0.000000
92 69 0.000000
70 70 1.000000
71 70 -0.000010
72 70 -0.000010
73 70 0.000008
74 70 0.000615
75 70 0.000006
76 70 -0.001315
77 70 -0.000010
78 70 0.000691
79 70 -0.000025
80 70 -0.004866
81 70 -0.003652
82 70 0.000093
83 70 0.035150
84 70 0.000138
85 70 0.000009
86 70 -0.001705
87 70 -0.000018
88 70 0.000446
89 70 -0.005367
90 70 0.043608
91 70 0.000000
92 70 0.000000
71 71 1.000000
72 71 0.114068
73 71 -0.003067
74 71 0.000013
75 71 0.000147
76 71 0.000003
77 71 -0.001234
78 71 -0.000028
79 71 0.000215
80 71 -0.000024
81 71 0.000129
82 71 -0.003321
83 71 0.000123
84 71 0.045979
85 71 0.000086
86 71 -0.000000
87 71 -0.001610
88 71 -0.000017
89 71 0.000001
90 71 0.000000
91 71 0.034322
92 71 0.000353
72 72 1.000000
73 72 0.000483
74 72 0.000011
75 72 -0.001995
76 72 0.000003
77 72 0.000186
78 72 -0.000025
79 72 -0.002463
80 72 -0.000021
81 72 0.000131
82 72 -0.002978
83 72 0.000093
84 72 0.041262
85 72 -0.001289
86 72 0.000006
87 72 0.000239
88 72 -0.000021
89 72 0.000001
90 72 0.000000
91 72 -0.002870
92 72 0.033992
73 73 1.000000
74 73 0.090782
75 73 0.091308
76 73 -0.000004
77 73 0.055775
78 73 -0.000017
79 73 -0.000126
80 73 -0.000014
81 73 0.111297
82 73 0.000253
83 73 -0.000075
84 73 0.000464
85 73 0.045732
86 73 -0.000004
87 73 0.055875
88 73 -0.000010
89 73 0.045399
90 73 0.000001
91 73 0.055776
92 73 -0.000062
74 74 1.000000
75 74 -0.010251
76 74 0.046256
77 74 -0.006261
78 74 0.112924
79 74 0.000005
80 74 -0.000152
81 74 0.043867
82 74 0.046320
83 74 0.000217
84 74 -0.000160
85 74 -0.005133
86 74 0.046355
87 74 -0.006272
88 74 0.056576
89 74 0.087061
90 74 -0.000042
91 74 -0.006256
92 74 0.000008
75 75 1.000000
76 75 0.046836
77 75 -0.006463
78 75 0.001154
79 75 0.113913
80 75 -0.000014
81 75 0.044807
82 75 0.047071
83 75 -0.000060
84 75 0.000421
85 75 0.088201
86 75 0.000475
87 75 -0.006486
88 75 0.000578
89 75 -0.004268
90 75 0.046361
91 75 -0.006466
92 75 0.056952
76 76 1.000000
77 76 0.002769
78 76 -0.025034
79 76 -0.024878
80 76 0.217649
81 76 -0.018994
82 76 0.098109
83 76 0.000235
84 76 -0.000189
85 76 -0.018144
86 76 0.108895
87 76 0.002778
88 76 -0.012570
89 76 -0.018103
90 76 0.108239
91 76 0.002774
92 76 -0.012432
77 77 1.000000
78 77 0.172103
79 77 0.173167
80 77 -0.000335
81 77 -0.017749
82 77 0.001600
83 77 0.139202
84 77 0.000504
85 77 -0.006551
86 77 0.000568
87 77 0.130029
88 77 0.000895
89 77 -0.006462
90 77 0.000580
91 77 0.129320
92 77 0.000862
78 78 1.000000
79 78 -0.010045
80 78 0.093455
81 78 -0.002918
82 78 -0.004047
83 78 0.048408
84 78 0.046295
85 78 0.000685
86 78 -0.003889
87 78 -0.006781
88 78 0.107943
89 78 0.038477
90 78 0.000360
91 78 0.049377
92 78 -0.000157
79 79 1.000000
80 79 0.094589
81 79 -0.003345
82 79 -0.003834
83 79 0.049511
84 79 0.047216
85 79 0.038775
86 79 0.000356
87 79 0.050104
88 79 0.000924
89 79 0.001088
90 79 -0.003878
91 79 -0.006373
92 79 0.108113
80 80 1.000000
81 80 0.001898
82 80 -0.003771
83 80 -0.011216
84 80 0.083329
85 80 -0.003763
86 80 0.042642
87 80 -0.005190
88 80 0.045714
89 80 -0.003821
90 80 0.042565
91 80 -0.005125
92 80 0.045279
81 81 1.000000
82 81 -0.017633
83 81 0.195361
84 81 -0.012973
85 81 0.050496
86 81 -0.004278
87 81 -0.016609
88 81 -0.005269
89 81 0.039083
90 81 -0.010660
91 81 -0.016594
92 81 -0.006153
93 81 0.094131
82 82 1.000000
83 82 0.001174
84 82 0.314989
85 82 -0.019625
86 82 0.055345
87 82 0.004233
88 82 -0.011605
89 82 -0.020443
90 82 0.054296
91 82 -0.002683
92 82 -0.019346
93 82 0.086244
83 83 1.000000
84 83 -0.027710
85 83 -0.020876
86 83 0.003993
87 83 0.071485
88 83 -0.019738
89 83 -0.029696
90 83 -0.001235
91 83 0.070774
92 83 -0.020664
93 83 0.078248
84 84 1.000000
85 84 -0.002926
86 84 -0.019722
87 84 -0.005649
88 84 0.062860
89 84 -0.003552
90 84 -0.019667
91 84 -0.010863
92 84 0.055970
93 84 0.065239
85 85 1.000000
86 85 0.154137
87 85 -0.019939
88 85 -0.007945
89 85 -0.009326
90 85 -0.009617
91 85 -0.004441
92 85 0.059400
93 85 0.071277
86 86 1.000000
87 86 -0.000322
88 86 -0.030609
89 86 -0.018355
90 86 0.057824
91 86 0.005078
92 86 -0.028091
93 86 0.062489
87 87 1.000000
88 87 0.251569
89 87 -0.004606
90 87 0.001835
91 87 0.059021
92 87 -0.018134
93 87 0.097801
88 88 1.000000
89 88 0.053394
90 88 -0.003308
91 88 -0.027595
92 88 -0.005723
93 88 0.079175
89 89 1.000000
90 89 0.106852
91 89 -0.007338
92 89 0.000830
93 89 0.047973
90 90 1.000000
91 90 0.002268
92 90 -0.013184
93 90 0.045780
91 91 1.000000
92 91 0.170685
93 91 0.063807
92 92 1.000000
93 92 0.057119
93 93 1.000000
